STATE,COUNTY,B19083_001E,B22008_003E,B22008_002E,STATE_NAME
1,1,0.0,0.0,0.0113,Alabama
1,3,0.0811,0.0739,0.0465,Alabama
1,5,0.0,0.0,0.0,Alabama
1,7,0.0,0.0,0.0338,Alabama
1,9,0.0,0.0,0.0451,Alabama
1,11,0.0,0.0,0.0,Alabama
1,13,0.0,0.0,0.015,Alabama
1,15,0.2515,0.2292,0.0175,Alabama
1,17,0.0,0.0,0.0601,Alabama
1,19,0.0,0.0,0.0,Alabama
1,21,0.0,0.0,0.0301,Alabama
1,23,0.0,0.0,0.0,Alabama
1,25,0.0,0.0,0.0451,Alabama
1,27,0.0,0.0,0.1015,Alabama
1,29,0.0,0.0,0.0,Alabama
1,31,0.0,0.0,0.0097,Alabama
1,33,0.0,0.0,0.0193,Alabama
1,35,0.0,0.0,0.1082,Alabama
1,37,0.0,0.0,0.0902,Alabama
1,39,0.0,0.0,0.0483,Alabama
1,41,0.0,0.0,0.0,Alabama
1,43,0.0,0.0,0.0301,Alabama
1,45,0.0,0.0,0.0483,Alabama
1,47,0.0,0.0,0.0271,Alabama
1,49,0.0,0.0,0.0,Alabama
1,51,0.0,0.0,0.009,Alabama
1,53,0.0,0.0,0.0451,Alabama
1,55,0.0,0.0,0.0406,Alabama
1,57,0.0,0.0,0.0,Alabama
1,59,0.0,0.0,0.015,Alabama
1,61,0.0,0.0,0.0226,Alabama
1,63,0.0,0.0,0.0,Alabama
1,65,0.0,0.0,0.0226,Alabama
1,67,0.0,0.0,0.0226,Alabama
1,69,0.0,0.0,0.0,Alabama
1,71,0.0,0.0,0.0,Alabama
1,73,0.0,0.0144,0.0398,Alabama
1,75,0.0,0.0,0.0,Alabama
1,77,0.0,0.0,0.0185,Alabama
1,79,0.0,0.0,0.0301,Alabama
1,81,0.0,0.0,0.0601,Alabama
1,83,0.0,0.0,0.0338,Alabama
1,85,0.0,0.0,0.0,Alabama
1,87,0.0,0.1973,0.0451,Alabama
1,89,0.0,0.0,0.05,Alabama
1,91,0.0,0.0,0.0451,Alabama
1,93,0.0,0.0,0.0,Alabama
1,95,0.0,0.0,0.015,Alabama
1,97,0.0452,0.0412,0.0341,Alabama
1,99,0.0,0.0,0.058,Alabama
1,101,0.0,0.0,0.0416,Alabama
1,103,0.0,0.0,0.0401,Alabama
1,105,0.0,0.0,0.0,Alabama
1,107,0.0,0.0,0.0,Alabama
1,109,0.0,0.0,0.0338,Alabama
1,111,0.0,0.0,0.0451,Alabama
1,113,0.0,0.0,0.0104,Alabama
1,115,0.0,0.0,0.0208,Alabama
1,117,0.054,0.0493,0.0592,Alabama
1,119,0.0,0.0,0.0,Alabama
1,121,0.0,0.0,0.0308,Alabama
1,123,0.0,0.0,0.0135,Alabama
1,125,0.0,0.0,0.0432,Alabama
1,127,0.0,0.0,0.0226,Alabama
1,129,0.0,0.0,0.0271,Alabama
1,131,0.0,0.0,0.0,Alabama
1,133,0.0,0.0,0.0,Alabama
2,13,0.0,0.0,0.0,Alaska
2,16,0.0,0.0,0.0676,Alaska
2,20,0.0,0.0,0.059,Alaska
2,50,0.0,0.0,0.0,Alaska
2,60,0.0,0.0,0.0,Alaska
2,68,0.0,0.0,0.1353,Alaska
2,70,0.0,0.0,0.0,Alaska
2,90,0.0,0.0,0.0854,Alaska
2,100,0.0,0.0,0.0,Alaska
2,105,0.0,0.0,0.0,Alaska
2,110,0.0,0.0,0.0676,Alaska
2,122,0.0,0.0,0.0416,Alaska
2,130,0.0,0.0,0.0,Alaska
2,150,0.0,0.0,0.0271,Alaska
2,158,0.0,0.0,0.0,Alaska
2,164,0.0,0.0,0.0,Alaska
2,170,0.0,0.0,0.0226,Alaska
2,180,0.0,0.0,0.0,Alaska
2,185,0.8661,0.7893,0.0902,Alaska
2,188,0.0,0.0,0.0,Alaska
2,195,0.0,0.0,0.0,Alaska
2,198,0.6496,0.592,0.0338,Alaska
2,220,0.0,0.0,0.0,Alaska
2,230,0.0,0.0,0.0,Alaska
2,240,0.0,0.0,0.0676,Alaska
2,261,0.0,0.0,0.0902,Alaska
2,275,0.0,0.0,0.0,Alaska
2,282,0.0,0.0,0.0,Alaska
2,290,0.0,0.0,0.0,Alaska
4,1,0.0,0.0,0.0085,Arizona
4,3,0.0,0.0,0.0254,Arizona
4,5,0.0,0.0,0.0338,Arizona
4,7,0.0,0.0,0.0254,Arizona
4,9,0.0,0.0,0.0601,Arizona
4,11,0.0,0.0,0.0,Arizona
4,12,0.2887,0.2631,0.0601,Arizona
4,13,0.0226,0.0362,0.0567,Arizona
4,15,0.0,0.0,0.0346,Arizona
4,17,0.0,0.0,0.0087,Arizona
4,19,0.0107,0.0097,0.046,Arizona
4,21,0.0,0.0,0.0433,Arizona
4,23,0.0,0.0,0.0135,Arizona
4,25,0.0,0.0,0.0354,Arizona
4,27,0.1416,0.1291,0.0443,Arizona
5,1,0.0,0.0,0.0846,Arkansas
5,3,0.0,0.0,0.0193,Arkansas
5,5,0.0,0.0,0.0301,Arkansas
5,7,0.0,0.0,0.0718,Arkansas
5,9,0.0,0.0,0.0387,Arkansas
5,11,0.0,0.0,0.0541,Arkansas
5,13,0.0,0.0,0.0,Arkansas
5,15,0.0,0.0,0.0,Arkansas
5,17,0.0,0.0,0.0338,Arkansas
5,19,0.0,0.0,0.0,Arkansas
5,21,0.0,0.0,0.0226,Arkansas
5,23,0.0,0.0,0.0387,Arkansas
5,25,0.0,0.0,0.0676,Arkansas
5,27,0.0,0.0,0.0,Arkansas
5,29,0.0,0.0,0.0226,Arkansas
5,31,0.0,0.0,0.008,Arkansas
5,33,0.0,0.0,0.0123,Arkansas
5,35,0.0,0.0,0.0271,Arkansas
5,37,0.0,0.0,0.0,Arkansas
5,39,0.0,0.0,0.0902,Arkansas
5,41,0.0,0.0,0.0541,Arkansas
5,43,0.0,0.0,0.0271,Arkansas
5,45,0.0,0.0,0.0379,Arkansas
5,47,0.0,0.0,0.0,Arkansas
5,49,0.0,0.0,0.0,Arkansas
5,51,0.0,0.0,0.0406,Arkansas
5,53,0.0,0.0,0.0338,Arkansas
5,55,0.0,0.0,0.0301,Arkansas
5,57,0.0,0.0,0.0541,Arkansas
5,59,0.0,0.0,0.0193,Arkansas
5,61,0.0,0.0,0.0,Arkansas
5,63,0.0,0.0,0.0338,Arkansas
5,65,0.0,0.0,0.0,Arkansas
5,67,0.0,0.0,0.0271,Arkansas
5,69,0.1084,0.0987,0.0451,Arkansas
5,71,0.0,0.0,0.0,Arkansas
5,73,0.0,0.0,0.0,Arkansas
5,75,0.0,0.0,0.0226,Arkansas
5,77,0.0,0.0,0.0338,Arkansas
5,79,0.0,0.0,0.0676,Arkansas
5,81,0.0,0.0,0.0,Arkansas
5,83,0.0,0.0,0.0,Arkansas
5,85,0.0,0.0,0.0592,Arkansas
5,87,0.0,0.0,0.0338,Arkansas
5,89,0.0,0.0,0.0338,Arkansas
5,91,0.0,0.1973,0.0564,Arkansas
5,93,0.0,0.0,0.0113,Arkansas
5,95,0.0,0.0,0.0451,Arkansas
5,97,0.0,0.0,0.0,Arkansas
5,99,0.0,0.0,0.0451,Arkansas
5,101,0.0,0.0,0.0676,Arkansas
5,103,0.0,0.0,0.0226,Arkansas
5,105,0.0,0.0,0.0,Arkansas
5,107,0.0,0.0,0.0226,Arkansas
5,109,0.0,0.0,0.0,Arkansas
5,111,0.0,0.0,0.0,Arkansas
5,113,0.0,0.0,0.0451,Arkansas
5,115,0.0,0.0,0.0369,Arkansas
5,117,0.0,0.0,0.0,Arkansas
5,119,0.0273,0.05,0.0484,Arkansas
5,121,0.0,0.0,0.0,Arkansas
5,123,0.0,0.0,0.0,Arkansas
5,125,0.0,0.0,0.058,Arkansas
5,127,0.0,0.0,0.0,Arkansas
5,129,0.0,0.0,0.0,Arkansas
5,131,0.0,0.0,0.052,Arkansas
5,133,0.0,0.0,0.0,Arkansas
5,135,0.0,0.0,0.0,Arkansas
5,137,0.0,0.0,0.0,Arkansas
5,139,0.0,0.0,0.0135,Arkansas
5,141,0.0,0.0,0.0271,Arkansas
5,143,0.0,0.0,0.0423,Arkansas
5,145,0.0,0.0,0.052,Arkansas
5,147,0.0,0.0,0.0,Arkansas
5,149,0.0,0.0,0.0676,Arkansas
6,1,0.0073,0.0066,0.0742,California
6,3,0.0,0.0,0.0,California
6,5,0.0,0.0,0.0601,California
6,7,0.0,0.0,0.0477,California
6,9,0.0,0.0,0.0271,California
6,11,0.0,0.0,0.0,California
6,13,0.0125,0.0114,0.0807,California
6,15,0.3248,0.296,0.0507,California
6,17,0.0605,0.1101,0.0912,California
6,19,0.013,0.0118,0.0252,California
6,21,0.0,0.0,0.0,California
6,23,0.0839,0.0765,0.0131,California
6,25,0.0,0.0765,0.0262,California
6,27,0.0,0.0,0.0226,California
6,29,0.0689,0.0628,0.0233,California
6,31,0.1925,0.1755,0.0351,California
6,33,0.0,0.0,0.0631,California
6,35,0.0,0.0,0.015,California
6,37,0.0366,0.0374,0.0597,California
6,39,0.0,0.0,0.0353,California
6,41,0.0928,0.0845,0.1063,California
6,43,0.0,0.0,0.0226,California
6,45,0.1237,0.1127,0.0451,California
6,47,0.0,0.0,0.0193,California
6,49,0.0,0.0,0.0338,California
6,51,0.0,0.0,0.0902,California
6,53,0.0829,0.1009,0.0547,California
6,55,0.0,0.0592,0.0846,California
6,57,0.0,0.0,0.0609,California
6,59,0.0133,0.0121,0.0712,California
6,61,0.0307,0.0556,0.086,California
6,63,0.0,0.0,0.0773,California
6,65,0.0114,0.0104,0.049,California
6,67,0.0,0.0,0.0504,California
6,69,0.0,0.0,0.0369,California
6,71,0.021,0.0192,0.0359,California
6,73,0.0288,0.0263,0.064,California
6,75,0.0265,0.036,0.0886,California
6,77,0.0,0.0,0.0243,California
6,79,0.0961,0.0876,0.0802,California
6,81,0.033,0.0301,0.101,California
6,83,0.0865,0.0789,0.0722,California
6,85,0.0,0.0,0.0844,California
6,87,0.0491,0.0448,0.0613,California
6,89,0.0,0.0,0.0535,California
6,91,0.0,0.0,0.0,California
6,93,0.0,0.0,0.0193,California
6,95,0.054,0.0493,0.0634,California
6,97,0.026,0.0237,0.0636,California
6,99,0.0,0.0,0.0187,California
6,101,0.0,0.0,0.0193,California
6,103,0.0,0.0,0.0246,California
6,105,0.0,0.0,0.0271,California
6,107,0.0333,0.0303,0.0191,California
6,109,0.2362,0.2153,0.0615,California
6,111,0.0299,0.0272,0.0661,California
6,113,0.0,0.0,0.066,California
6,115,0.0,0.0,0.0387,California
8,1,0.0268,0.0244,0.0572,Colorado
8,3,0.0,0.0,0.0,Colorado
8,5,0.0,0.0,0.0727,Colorado
8,7,0.0,0.0,0.1015,Colorado
8,9,0.0,0.0,0.0,Colorado
8,11,0.0,0.0,0.0,Colorado
8,13,0.0,0.0,0.0756,Colorado
8,14,0.4332,0.3947,0.1052,Colorado
8,15,0.0,0.0,0.1082,Colorado
8,17,0.0,0.0,0.0,Colorado
8,19,0.0,0.0,0.0451,Colorado
8,21,0.0,0.0,0.0,Colorado
8,23,0.0,0.0,0.0,Colorado
8,25,0.0,0.0,0.0,Colorado
8,27,0.0,0.0,0.0,Colorado
8,29,0.0,0.0,0.0,Colorado
8,31,0.0179,0.0163,0.0583,Colorado
8,33,0.0,0.0,0.1353,Colorado
8,35,0.0,0.0,0.102,Colorado
8,37,0.0,0.0,0.116,Colorado
8,39,0.0,0.0,0.0966,Colorado
8,41,0.02,0.0182,0.052,Colorado
8,43,0.5568,0.5075,0.0483,Colorado
8,45,0.0,0.0,0.0861,Colorado
8,47,0.0,0.0,0.0,Colorado
8,49,0.0,0.0,0.0451,Colorado
8,51,0.0,0.0,0.0338,Colorado
8,53,0.0,0.0,0.0,Colorado
8,55,0.0,0.0,0.0,Colorado
8,57,0.0,0.0,0.0,Colorado
8,59,0.0377,0.0343,0.0922,Colorado
8,61,0.0,0.0,0.0,Colorado
8,63,0.0,0.0,0.0,Colorado
8,65,0.0,0.0,0.1353,Colorado
8,67,0.0,0.0,0.0812,Colorado
8,69,0.0,0.0,0.0741,Colorado
8,71,0.0,0.0,0.0,Colorado
8,73,0.0,0.0,0.0676,Colorado
8,75,0.0,0.0,0.0451,Colorado
8,77,0.0,0.0,0.0466,Colorado
8,79,0.0,0.0,0.0,Colorado
8,81,0.0,0.0,0.0676,Colorado
8,83,0.0,0.0,0.0193,Colorado
8,85,0.0,0.0,0.0406,Colorado
8,87,0.0,0.0,0.0169,Colorado
8,89,0.0,0.0,0.0193,Colorado
8,91,0.0,0.0,0.0,Colorado
8,93,0.0,0.0,0.0541,Colorado
8,95,0.0,0.0,0.0676,Colorado
8,97,0.0,0.0,0.1015,Colorado
8,99,0.0,0.0,0.0541,Colorado
8,101,0.0946,0.0862,0.0541,Colorado
8,103,0.0,0.0,0.0676,Colorado
8,105,0.0,0.0,0.0451,Colorado
8,107,0.0,0.0,0.0846,Colorado
8,109,0.0,0.0,0.0,Colorado
8,111,0.0,0.0,0.1353,Colorado
8,113,0.0,0.0,0.1015,Colorado
8,115,0.0,0.0,0.0,Colorado
8,117,0.0,0.0,0.1082,Colorado
8,119,0.0,0.0,0.0451,Colorado
8,121,0.0,0.0,0.0,Colorado
8,123,0.0338,0.0308,0.072,Colorado
8,125,0.0,0.0,0.0,Colorado
9,1,0.0247,0.0225,0.0757,Connecticut
9,3,0.0348,0.0424,0.0495,Connecticut
9,5,0.0,0.0,0.061,Connecticut
9,7,0.0702,0.0639,0.0548,Connecticut
9,9,0.0138,0.0126,0.042,Connecticut
9,11,0.0787,0.0718,0.0451,Connecticut
9,13,0.0896,0.1634,0.0607,Connecticut
9,15,0.0,0.0,0.0379,Connecticut
10,1,0.0787,0.0718,0.0123,Delaware
10,3,0.0398,0.0362,0.0527,Delaware
10,5,0.0481,0.0438,0.0451,Delaware
11,1,0.0291,0.0265,0.062,District of Columbia
12,1,0.0,0.0424,0.0507,Florida
12,3,0.0,0.0,0.0676,Florida
12,5,0.059,0.0538,0.043,Florida
12,7,0.0,0.0,0.0,Florida
12,9,0.0683,0.0623,0.0285,Florida
12,11,0.0143,0.013,0.0478,Florida
12,13,0.0,0.0,0.0,Florida
12,15,0.0665,0.0606,0.0451,Florida
12,17,0.0928,0.0845,0.0193,Florida
12,19,0.0,0.0,0.0226,Florida
12,21,0.0351,0.032,0.064,Florida
12,23,0.0,0.0,0.0226,Florida
12,27,0.0,0.0,0.0,Florida
12,29,0.6496,0.592,0.0338,Florida
12,31,0.0148,0.0272,0.0311,Florida
12,33,0.0361,0.0329,0.0319,Florida
12,35,0.1237,0.1127,0.0193,Florida
12,37,0.8661,0.7893,0.0676,Florida
12,39,0.0,0.0,0.0,Florida
12,41,0.0,0.0,0.0,Florida
12,43,0.6496,0.592,0.0338,Florida
12,45,0.6496,0.592,0.0338,Florida
12,47,0.0,0.0,0.0,Florida
12,49,0.0,0.0,0.0451,Florida
12,51,0.3713,0.3384,0.0387,Florida
12,53,0.0577,0.0526,0.0361,Florida
12,55,0.0961,0.2631,0.0451,Florida
12,57,0.0728,0.0739,0.0447,Florida
12,59,0.0,0.0,0.0,Florida
12,61,0.1676,0.1527,0.0436,Florida
12,63,0.0,0.0,0.0246,Florida
12,65,0.6496,0.592,0.0338,Florida
12,67,0.0,0.0,0.1353,Florida
12,69,0.0,0.0,0.0242,Florida
12,71,0.0312,0.0426,0.0559,Florida
12,73,0.0382,0.0348,0.0477,Florida
12,75,0.2598,0.2368,0.0135,Florida
12,77,0.0,0.0,0.0,Florida
12,79,0.0,0.0,0.0,Florida
12,81,0.033,0.0301,0.0582,Florida
12,83,0.0824,0.0751,0.0236,Florida
12,85,0.1445,0.1317,0.0827,Florida
12,86,0.06,0.0684,0.0305,Florida
12,87,0.1676,0.2292,0.1047,Florida
12,89,0.1998,0.1821,0.0624,Florida
12,91,0.1208,0.1101,0.0566,Florida
12,93,0.2165,0.1973,0.0226,Florida
12,95,0.0125,0.0114,0.0314,Florida
12,97,0.0,0.0,0.0297,Florida
12,99,0.0691,0.063,0.06,Florida
12,101,0.0195,0.0178,0.0353,Florida
12,103,0.021,0.0192,0.0363,Florida
12,105,0.0169,0.0154,0.0281,Florida
12,107,0.1528,0.1392,0.008,Florida
12,109,0.1268,0.1156,0.0693,Florida
12,111,0.1154,0.1051,0.0271,Florida
12,113,0.1,0.0912,0.0312,Florida
12,115,0.0273,0.0249,0.0612,Florida
12,117,0.0,0.0,0.0598,Florida
12,119,0.2736,0.2494,0.057,Florida
12,121,0.0,0.0,0.0193,Florida
12,123,0.5197,0.4736,0.0541,Florida
12,125,0.0,0.0,0.0,Florida
12,127,0.0229,0.0208,0.0356,Florida
12,129,0.5197,0.4736,0.0541,Florida
12,131,0.2165,0.1973,0.0676,Florida
12,133,0.0,0.0,0.0193,Florida
13,1,0.0,0.0,0.0,Georgia
13,3,0.0,0.0,0.0,Georgia
13,5,0.0,0.0,0.0451,Georgia
13,7,0.0,0.0,0.0676,Georgia
13,9,0.0,0.0,0.0451,Georgia
13,11,0.0,0.0,0.0,Georgia
13,13,0.0,0.0,0.0301,Georgia
13,15,0.0,0.0,0.009,Georgia
13,17,0.0,0.0,0.0271,Georgia
13,19,0.0,0.0,0.0,Georgia
13,21,0.0,0.0,0.0215,Georgia
13,23,0.0,0.0,0.0451,Georgia
13,25,0.0,0.0,0.0,Georgia
13,27,0.0,0.0,0.0,Georgia
13,29,0.3713,0.3384,0.0773,Georgia
13,31,0.0,0.0,0.0113,Georgia
13,33,0.0,0.0,0.0,Georgia
13,35,0.0,0.0,0.0,Georgia
13,37,0.0,0.0,0.0,Georgia
13,39,0.2362,0.2153,0.0369,Georgia
13,43,0.0,0.0,0.0451,Georgia
13,45,0.0,0.0,0.0159,Georgia
13,47,0.0,0.0,0.0369,Georgia
13,49,0.0,0.0,0.0,Georgia
13,51,0.1084,0.0987,0.0545,Georgia
13,53,0.5197,0.4736,0.1082,Georgia
13,55,0.0,0.0,0.0226,Georgia
13,57,0.0,0.0,0.0416,Georgia
13,59,0.0,0.0,0.0316,Georgia
13,61,0.0,0.0,0.0,Georgia
13,63,0.052,0.0474,0.0216,Georgia
13,65,0.0,0.0,0.0676,Georgia
13,67,0.0,0.0,0.0744,Georgia
13,69,0.0,0.0,0.015,Georgia
13,71,0.0,0.0,0.0271,Georgia
13,73,0.0,0.0,0.0879,Georgia
13,75,0.0,0.0,0.0338,Georgia
13,77,0.0,0.0,0.0541,Georgia
13,79,0.0,0.0,0.0902,Georgia
13,81,0.0,0.0,0.0,Georgia
13,83,0.0,0.0,0.0,Georgia
13,85,0.0,0.0,0.0,Georgia
13,87,0.0,0.0,0.0387,Georgia
13,89,0.0359,0.0327,0.0494,Georgia
13,91,0.0,0.0,0.0226,Georgia
13,93,0.0,0.0,0.0,Georgia
13,95,0.0,0.0,0.02,Georgia
13,97,0.0,0.0,0.0406,Georgia
13,99,0.0,0.0,0.0,Georgia
13,101,0.0,0.0,0.1353,Georgia
13,103,0.0,0.0,0.0406,Georgia
13,105,0.0,0.0,0.0271,Georgia
13,107,0.0,0.0,0.0226,Georgia
13,109,0.0,0.0,0.0,Georgia
13,111,0.0,0.0,0.0271,Georgia
13,113,0.0,0.0,0.0676,Georgia
13,115,0.0,0.0,0.0203,Georgia
13,117,0.0,0.0,0.0902,Georgia
13,119,0.0,0.0,0.0541,Georgia
13,121,0.0255,0.0348,0.059,Georgia
13,123,0.0,0.0,0.0271,Georgia
13,125,0.0,0.0,0.0,Georgia
13,127,0.1624,0.148,0.0338,Georgia
13,129,0.0,0.0,0.0451,Georgia
13,131,0.0,0.0,0.0,Georgia
13,133,0.0,0.0,0.0387,Georgia
13,135,0.0,0.0,0.0503,Georgia
13,137,0.0,0.0,0.0,Georgia
13,139,0.0,0.0,0.0376,Georgia
13,141,0.0,0.0,0.0676,Georgia
13,143,0.0,0.0,0.0,Georgia
13,145,0.0,0.0,0.0271,Georgia
13,147,0.0,0.0,0.0,Georgia
13,149,0.0,0.0,0.0451,Georgia
13,151,0.0,0.0,0.0433,Georgia
13,153,0.0,0.0,0.0529,Georgia
13,155,0.0,0.0,0.0676,Georgia
13,157,0.0,0.0,0.0246,Georgia
13,159,0.0,0.0,0.0,Georgia
13,161,0.0,0.0,0.0,Georgia
13,163,0.0,0.0,0.0676,Georgia
13,165,0.0,0.0,0.0,Georgia
13,167,0.0,0.0,0.0,Georgia
13,169,0.0,0.0,0.0676,Georgia
13,171,0.0,0.0,0.0,Georgia
13,173,0.0,0.0,0.0,Georgia
13,175,0.0,0.0,0.0312,Georgia
13,177,0.0,0.0,0.0271,Georgia
13,179,0.1733,0.1579,0.0271,Georgia
13,181,0.0,0.0,0.0676,Georgia
13,183,0.8661,0.7893,0.0451,Georgia
13,185,0.0,0.0,0.0216,Georgia
13,187,0.0,0.0,0.0338,Georgia
13,189,0.0,0.0,0.0,Georgia
13,191,1.0394,0.9472,0.0541,Georgia
13,193,0.0,0.0,0.0,Georgia
13,195,0.0,0.0,0.0,Georgia
13,197,0.0,0.0,0.0,Georgia
13,199,0.0,0.0,0.0,Georgia
13,201,0.0,0.0,0.0451,Georgia
13,205,0.0,0.0,0.0,Georgia
13,207,0.0,0.0,0.0812,Georgia
13,209,0.0,0.0,0.0,Georgia
13,211,0.0,0.0,0.0541,Georgia
13,213,0.0,0.0,0.0,Georgia
13,215,0.0,0.0448,0.0281,Georgia
13,217,0.0,0.0,0.0312,Georgia
13,219,0.0,0.0,0.0226,Georgia
13,221,0.0,0.0,0.0,Georgia
13,223,0.0,0.0,0.0356,Georgia
13,225,0.0,0.0,0.0,Georgia
13,227,0.0,0.0,0.0,Georgia
13,229,0.0,0.0,0.0,Georgia
13,231,0.0,0.0,0.0,Georgia
13,233,0.0,0.0,0.0,Georgia
13,235,0.0,0.0,0.0451,Georgia
13,237,0.0,0.0,0.0812,Georgia
13,239,0.0,0.0,0.0,Georgia
13,241,0.0,0.0,0.0271,Georgia
13,243,0.0,0.0,0.0,Georgia
13,245,0.0,0.0,0.0317,Georgia
13,247,0.0,0.0,0.009,Georgia
13,249,0.0,0.0,0.0,Georgia
13,251,0.0,0.0,0.0271,Georgia
13,253,0.0,0.0,0.0451,Georgia
13,255,0.0,0.0,0.0226,Georgia
13,257,0.0,0.0,0.0271,Georgia
13,259,0.0,0.0,0.0,Georgia
13,261,0.0,0.0,0.0,Georgia
13,263,0.0,0.0,0.0,Georgia
13,265,0.0,0.0,0.0,Georgia
13,267,0.0,0.0,0.0271,Georgia
13,269,0.0,0.0,0.0,Georgia
13,271,0.0,0.0,0.0,Georgia
13,273,0.0,0.0,0.0,Georgia
13,275,0.0,0.0,0.0,Georgia
13,277,0.0,0.0,0.0,Georgia
13,279,0.0,0.0,0.0451,Georgia
13,281,0.0,0.0,0.0,Georgia
13,283,0.0,0.0,0.0,Georgia
13,285,0.0,0.0,0.0097,Georgia
13,287,0.0,0.0,0.0676,Georgia
13,289,0.0,0.0,0.0676,Georgia
13,291,0.0,0.0,0.0902,Georgia
13,293,0.0,0.0,0.0193,Georgia
13,295,0.0,0.0,0.0312,Georgia
13,297,0.0,0.0,0.018,Georgia
13,299,0.0,0.0,0.015,Georgia
13,301,0.0,0.0,0.0,Georgia
13,303,0.0,0.0,0.0,Georgia
13,305,0.0,0.0,0.0226,Georgia
13,307,0.0,0.0,0.0676,Georgia
13,309,0.0,0.0,0.0,Georgia
13,311,0.0,0.0,0.0271,Georgia
13,313,0.0,0.0,0.0301,Georgia
13,315,0.0,0.0,0.0676,Georgia
13,317,0.0,0.0,0.0338,Georgia
13,319,0.0,0.0,0.0,Georgia
13,321,0.0,0.0,0.0,Georgia
15,1,0.8835,0.8051,0.0704,Hawaii
15,3,0.1598,0.1456,0.0688,Hawaii
15,5,1.2992,1.184,0.1353,Hawaii
15,7,0.6114,0.5572,0.0637,Hawaii
15,9,0.2736,0.2494,0.0676,Hawaii
16,1,0.0,0.0,0.0436,Idaho
16,3,0.0,0.0,0.0676,Idaho
16,5,0.0,0.0,0.043,Idaho
16,7,0.0,0.0,0.0,Idaho
16,9,0.0,0.0,0.0676,Idaho
16,11,0.0,0.0,0.0338,Idaho
16,13,0.0,0.0,0.0338,Idaho
16,15,0.0,0.0,0.0,Idaho
16,17,0.0,0.0,0.0301,Idaho
16,19,0.0,0.0,0.0387,Idaho
16,21,0.0,0.0,0.0,Idaho
16,23,0.0,0.0,0.0,Idaho
16,25,0.0,0.0,0.1353,Idaho
16,27,0.0,0.0,0.0327,Idaho
16,29,0.0,0.0,0.0,Idaho
16,31,0.0,0.0,0.0,Idaho
16,33,0.0,0.0,0.0,Idaho
16,35,0.0,0.0,0.0,Idaho
16,37,0.0,0.0,0.0,Idaho
16,39,0.0,0.0,0.0541,Idaho
16,41,0.0,0.0,0.1353,Idaho
16,43,0.0,0.0,0.0451,Idaho
16,45,0.0,0.0,0.0,Idaho
16,47,0.0,0.0,0.0,Idaho
16,49,0.0,0.0,0.0,Idaho
16,51,0.0,0.0,0.0,Idaho
16,53,0.0,0.0,0.0541,Idaho
16,55,0.0,0.0,0.0325,Idaho
16,57,0.0,0.0,0.0966,Idaho
16,59,0.0,0.0,0.0902,Idaho
16,61,0.0,0.7893,0.0451,Idaho
16,63,0.0,0.0,0.0,Idaho
16,65,0.0,0.0,0.0226,Idaho
16,67,0.0,0.0,0.0541,Idaho
16,69,0.0,0.0,0.0541,Idaho
16,71,0.0,0.0,0.0,Idaho
16,73,0.0,0.0,0.0,Idaho
16,75,0.0,0.0,0.0,Idaho
16,77,0.0,0.0,0.0,Idaho
16,79,0.0,0.0,0.0,Idaho
16,81,0.0,0.0,0.1353,Idaho
16,83,0.0,0.0,0.058,Idaho
16,85,0.0,0.0,0.1353,Idaho
16,87,0.0,0.0,0.0,Idaho
17,1,0.0,0.0,0.0301,Illinois
17,3,0.0,0.0,0.0,Illinois
17,5,0.0,0.0,0.0338,Illinois
17,7,0.0,0.0,0.0193,Illinois
17,9,0.0,0.0,0.0,Illinois
17,11,0.0,0.0,0.0271,Illinois
17,13,0.0,0.0,0.0676,Illinois
17,15,0.0,0.0,0.0226,Illinois
17,17,0.0,0.0,0.0,Illinois
17,19,0.0,0.0,0.0378,Illinois
17,21,0.0,0.0,0.0135,Illinois
17,23,0.0,0.0,0.0338,Illinois
17,25,0.0,0.0,0.0338,Illinois
17,27,0.0,0.0,0.0507,Illinois
17,29,0.0,0.0,0.0226,Illinois
17,31,0.0078,0.0197,0.0446,Illinois
17,33,0.0,0.0,0.0451,Illinois
17,35,0.0,0.0,0.0,Illinois
17,37,0.0,0.0,0.0193,Illinois
17,39,0.0,0.0,0.0,Illinois
17,41,0.0,0.0,0.0271,Illinois
17,43,0.0,0.0,0.0633,Illinois
17,45,0.0,0.0,0.0,Illinois
17,47,0.0,0.0,0.0451,Illinois
17,49,0.0,0.0,0.0169,Illinois
17,51,0.0,0.0,0.0,Illinois
17,53,0.0,0.0,0.0271,Illinois
17,55,0.0,0.0,0.0,Illinois
17,57,0.0,0.0,0.0113,Illinois
17,59,0.0,0.0,0.0,Illinois
17,61,0.0,0.0,0.0,Illinois
17,63,0.0,0.0,0.0676,Illinois
17,65,0.0,0.0,0.0,Illinois
17,67,0.0,0.0,0.0193,Illinois
17,69,0.0,0.0,0.0,Illinois
17,71,0.0,0.0,0.0,Illinois
17,73,0.0,0.0,0.0312,Illinois
17,75,0.0,0.0,0.015,Illinois
17,77,0.0,0.0,0.0,Illinois
17,79,0.0,0.0,0.0,Illinois
17,81,0.0,0.0,0.0,Illinois
17,83,0.0,0.0,0.0676,Illinois
17,85,0.0,0.0,0.0676,Illinois
17,87,0.6496,0.592,0.0338,Illinois
17,89,0.0,0.0,0.0462,Illinois
17,91,0.0,0.0,0.014,Illinois
17,93,0.0,0.0,0.0271,Illinois
