STATE,COUNTY,B20004_006E,B20004_003E,B20004_001E,STATE_NAME
46,43,0.0,0.0,0.0,South Dakota
46,45,0.0,0.0,0.0,South Dakota
46,47,0.0829,0.0,0.0,South Dakota
46,49,0.0,0.0,0.0,South Dakota
46,51,0.0,0.0,0.0,South Dakota
46,53,0.0,0.0,0.0,South Dakota
46,55,0.0,0.0,0.0,South Dakota
46,57,0.0,0.0,0.0,South Dakota
46,59,0.0,0.0,0.0,South Dakota
46,61,0.0,0.0,0.0,South Dakota
46,63,0.0,0.0,0.0,South Dakota
46,65,0.0,0.0,0.0,South Dakota
46,67,0.0,0.0,0.0,South Dakota
46,69,0.0,0.0,0.0,South Dakota
46,71,0.1658,0.0,0.0,South Dakota
46,73,0.0,0.0,0.0,South Dakota
46,75,0.1658,0.0,0.0,South Dakota
46,77,0.0,0.0,0.0,South Dakota
46,79,0.0,0.0,0.0,South Dakota
46,81,0.0,0.0,0.0,South Dakota
46,83,0.0301,0.0,0.0,South Dakota
46,85,0.0,0.0,0.0,South Dakota
46,87,0.0,0.0,0.0,South Dakota
46,89,0.0,0.0,0.0,South Dakota
46,91,0.0,0.0,0.0,South Dakota
46,93,0.0,0.0,0.0,South Dakota
46,95,0.1658,0.0,0.0,South Dakota
46,97,0.0,0.0,0.0,South Dakota
46,99,0.0118,0.0231,0.0,South Dakota
46,101,0.1658,0.0,0.0,South Dakota
46,102,0.1105,0.0,0.0,South Dakota
46,103,0.0144,0.0,0.0,South Dakota
46,105,0.0,0.0,0.0,South Dakota
46,107,0.0,0.0,0.0,South Dakota
46,109,0.0415,0.0,0.0,South Dakota
46,111,0.0,0.0,0.0,South Dakota
46,115,0.0,0.0,0.0,South Dakota
46,117,0.0,0.0,0.0,South Dakota
46,119,0.0,0.0,0.0,South Dakota
46,121,0.0829,0.0,0.0,South Dakota
46,123,0.0,0.0,0.0,South Dakota
46,125,0.0,0.0,0.0,South Dakota
46,127,0.0,0.0,0.0,South Dakota
46,129,0.0,0.0,0.0,South Dakota
46,135,0.0,0.0,0.0,South Dakota
46,137,0.0,0.0,0.0,South Dakota
47,1,0.0276,0.0539,0.1515,Tennessee
47,3,0.0184,0.0,0.0,Tennessee
47,5,0.0663,0.0,0.0,Tennessee
47,7,0.0553,0.0,0.0,Tennessee
47,9,0.0355,0.0692,0.1946,Tennessee
47,11,0.0524,0.0,0.0,Tennessee
47,13,0.0452,0.0,0.0,Tennessee
47,15,0.0,0.0,0.0,Tennessee
47,17,0.0207,0.1211,0.3406,Tennessee
47,19,0.0195,0.0,0.0,Tennessee
47,21,0.0,0.0,0.0,Tennessee
47,23,0.0,0.0,0.0,Tennessee
47,25,0.0553,0.0,0.0,Tennessee
47,27,0.0,0.0,0.0,Tennessee
47,29,0.0737,0.1077,0.3028,Tennessee
47,31,0.0553,0.0807,0.227,Tennessee
47,33,0.0,0.0,0.0,Tennessee
47,35,0.0711,0.0,0.0,Tennessee
47,37,0.0155,0.1144,0.0338,Tennessee
47,39,0.0,0.0,0.0,Tennessee
47,41,0.0,0.0,0.0,Tennessee
47,43,0.0497,0.0,0.0,Tennessee
47,45,0.0415,0.0,0.0,Tennessee
47,47,0.0151,0.0,0.0,Tennessee
47,49,0.0,0.0,0.0,Tennessee
47,51,0.0368,0.0,0.0,Tennessee
47,53,0.0592,0.0692,0.1946,Tennessee
47,55,0.0,0.0,0.0,Tennessee
47,57,0.0332,0.0,0.0,Tennessee
47,59,0.0332,0.0,0.0,Tennessee
47,61,0.0829,0.0,0.0,Tennessee
47,63,0.0276,0.0,0.0,Tennessee
47,65,0.0283,0.0709,0.0665,Tennessee
47,67,0.0829,0.0,0.0,Tennessee
47,69,0.0276,0.0,0.0,Tennessee
47,71,0.0553,0.0,0.0,Tennessee
47,73,0.0255,0.0,0.0,Tennessee
47,75,0.0553,0.0,0.0,Tennessee
47,77,0.0553,0.0,0.0,Tennessee
47,79,0.0553,0.0,0.0,Tennessee
47,81,0.0276,0.0,0.0,Tennessee
47,83,0.0,0.0,0.0,Tennessee
47,85,0.0663,0.0,0.0,Tennessee
47,87,0.0829,0.0,0.0,Tennessee
47,89,0.0,0.0,0.0,Tennessee
47,91,0.0663,0.0,0.0,Tennessee
47,93,0.0163,0.0952,0.0243,Tennessee
47,95,0.0,0.0,0.0,Tennessee
47,97,0.0184,0.0,0.0,Tennessee
47,99,0.0301,0.0,0.0,Tennessee
47,101,0.0,0.0,0.0,Tennessee
47,103,0.0368,0.0,0.0,Tennessee
47,105,0.0166,0.0,0.0,Tennessee
47,107,0.0,0.0,0.0,Tennessee
47,109,0.0237,0.0,0.0,Tennessee
47,111,0.0415,0.0,0.0,Tennessee
47,113,0.043,0.0,0.0,Tennessee
47,115,0.0553,0.0,0.0,Tennessee
47,117,0.0276,0.0,0.0,Tennessee
47,119,0.0293,0.0,0.0,Tennessee
47,121,0.0,0.0,0.0,Tennessee
47,123,0.0474,0.0,0.0,Tennessee
47,125,0.0213,0.0497,0.0,Tennessee
47,127,0.0829,0.0,0.0,Tennessee
47,129,0.0332,0.0,0.0,Tennessee
47,131,0.0166,0.0,0.0,Tennessee
47,133,0.0711,0.0,0.0,Tennessee
47,135,0.0,0.0,0.0,Tennessee
47,137,0.0,0.0,0.0,Tennessee
47,139,0.0332,0.0,0.0,Tennessee
47,141,0.0111,0.0646,0.0,Tennessee
47,143,0.0553,0.0,0.0,Tennessee
47,145,0.0452,0.1762,0.2477,Tennessee
47,147,0.0118,0.0,0.0,Tennessee
47,149,0.0135,0.0198,0.0,Tennessee
47,151,0.0,0.0,0.0,Tennessee
47,153,0.0,0.0,0.0,Tennessee
47,155,0.0276,0.0539,0.1515,Tennessee
47,157,0.0458,0.1184,0.0371,Tennessee
47,159,0.0,0.0,0.0,Tennessee
47,161,0.0995,0.3876,1.0901,Tennessee
47,163,0.017,0.0248,0.0,Tennessee
47,165,0.0118,0.0,0.0,Tennessee
47,167,0.0255,0.0,0.0,Tennessee
47,169,0.0,0.0,0.0,Tennessee
47,171,0.1244,0.0,0.0,Tennessee
47,173,0.0415,0.0,0.0,Tennessee
47,175,0.0829,0.0,0.0,Tennessee
47,177,0.0553,0.0,0.0,Tennessee
47,179,0.0072,0.0422,0.1185,Tennessee
47,181,0.0415,0.0,0.0,Tennessee
47,183,0.0151,0.0881,0.2477,Tennessee
47,185,0.0276,0.0,0.0,Tennessee
47,187,0.0,0.1572,0.0,Tennessee
47,189,0.0158,0.0461,0.0,Tennessee
48,1,0.0603,0.0,0.0,Texas
48,3,0.0829,0.2423,0.0,Texas
48,5,0.078,0.057,0.0,Texas
48,7,0.1382,0.1616,0.4543,Texas
48,9,0.0,0.0,0.0,Texas
48,11,0.0,0.0,0.0,Texas
48,13,0.0622,0.0,0.0,Texas
48,15,0.0276,0.0,0.0,Texas
48,17,0.1658,0.0,0.0,Texas
48,19,0.0,0.1938,0.0,Texas
48,21,0.0332,0.0,0.0,Texas
48,23,0.0,0.0,0.0,Texas
48,25,0.0474,0.0,0.0,Texas
48,27,0.051,0.0596,0.0839,Texas
48,29,0.0453,0.0768,0.0297,Texas
48,31,0.0,0.0,0.0,Texas
48,33,0.0,0.0,0.0,Texas
48,35,0.0,0.0,0.0,Texas
48,37,0.0553,0.0539,0.0,Texas
48,39,0.0455,0.057,0.0534,Texas
48,41,0.0276,0.1616,0.1297,Texas
48,43,0.0553,0.0,0.0,Texas
48,45,0.1658,0.0,0.0,Texas
48,47,0.0829,0.4846,0.0,Texas
48,49,0.0553,0.0,0.0,Texas
48,51,0.0663,0.0,0.0,Texas
48,53,0.0829,0.0,0.0,Texas
48,55,0.0207,0.0,0.0,Texas
48,57,0.0829,0.323,0.4543,Texas
48,59,0.1105,0.0,0.0,Texas
48,61,0.0762,0.078,0.094,Texas
48,63,0.0,0.0,0.0,Texas
48,65,0.0,0.0,0.0,Texas
48,67,0.0237,0.1385,0.0,Texas
48,69,0.0,0.0,0.0,Texas
48,71,0.0711,0.2769,0.7786,Texas
48,73,0.0691,0.0,0.0,Texas
48,75,0.0,0.0,0.0,Texas
48,77,0.0,0.0,0.0,Texas
48,79,0.0,0.0,0.0,Texas
48,81,0.0,0.0,0.0,Texas
48,83,0.0553,0.0,0.0,Texas
48,85,0.0044,0.1211,0.0,Texas
48,87,0.1658,0.0,0.0,Texas
48,89,0.1326,0.0,0.0,Texas
48,91,0.0345,0.0404,0.0,Texas
48,93,0.0415,0.0,0.0,Texas
48,95,0.0,0.0,0.0,Texas
48,97,0.0622,0.0,0.0,Texas
48,99,0.0524,0.051,0.0,Texas
48,101,0.0,0.0,0.0,Texas
48,103,0.0,0.0,0.0,Texas
48,105,0.1658,0.0,0.0,Texas
48,107,0.1105,0.0,0.0,Texas
48,109,0.1658,0.0,0.0,Texas
48,111,0.0829,0.0,0.0,Texas
48,113,0.042,0.0916,0.0104,Texas
48,115,0.0415,0.0,0.0,Texas
48,117,0.0829,0.0,0.0,Texas
48,119,0.0829,0.0,0.0,Texas
48,121,0.0061,0.0637,0.0,Texas
48,123,0.0,0.0,0.0,Texas
48,125,0.0,0.0,0.0,Texas
48,127,0.0,0.0,0.0,Texas
48,129,0.0,0.0,0.0,Texas
48,131,0.0553,0.323,0.0,Texas
48,133,0.0332,0.1938,0.0,Texas
48,135,0.077,0.0,0.0,Texas
48,137,0.1658,0.0,0.0,Texas
48,139,0.0321,0.0,0.0,Texas
48,141,0.0536,0.0422,0.0169,Texas
48,143,0.0207,0.0,0.0,Texas
48,145,0.1382,0.0,0.0,Texas
48,147,0.0184,0.0,0.0,Texas
48,149,0.0237,0.0,0.0,Texas
48,151,0.0829,0.0,0.0,Texas
48,153,0.0,0.0,0.0,Texas
48,155,0.1658,0.0,0.0,Texas
48,157,0.0218,0.102,0.0,Texas
48,159,0.0553,0.0,0.0,Texas
48,161,0.0474,0.0,0.0,Texas
48,163,0.0553,0.0,0.0,Texas
48,165,0.1105,0.0,0.0,Texas
48,167,0.0347,0.0723,0.0406,Texas
48,169,0.0,0.0,0.0,Texas
48,171,0.0663,0.0,0.0,Texas
48,173,0.0,0.0,0.0,Texas
48,175,0.0,0.0,0.0,Texas
48,177,0.0829,0.0,0.0,Texas
48,179,0.0711,0.0,0.0,Texas
48,181,0.0446,0.0,0.0,Texas
48,183,0.0464,0.0775,0.109,Texas
48,185,0.0276,0.0,0.4543,Texas
48,187,0.0286,0.0,0.0,Texas
48,189,0.0368,0.0,0.0,Texas
48,191,0.1658,0.0,0.0,Texas
48,193,0.1105,0.0,0.0,Texas
48,195,0.0829,0.0,0.0,Texas
48,197,0.1658,0.0,0.0,Texas
48,199,0.0754,0.0,0.0,Texas
48,201,0.0458,0.0728,0.0035,Texas
48,203,0.0474,0.0,0.0,Texas
48,205,0.0,0.0,0.0,Texas
48,207,0.0829,0.0,0.0,Texas
48,209,0.0066,0.1163,0.0,Texas
48,211,0.0,0.0,0.0,Texas
48,213,0.039,0.0,0.0,Texas
48,215,0.069,0.06,0.024,Texas
48,217,0.0452,0.0,0.0,Texas
48,219,0.0237,0.0,0.0,Texas
48,221,0.0497,0.0,0.0,Texas
48,223,0.0,0.0,0.0,Texas
48,225,0.0947,0.0,0.0,Texas
48,227,0.0497,0.0969,0.0,Texas
48,229,0.1658,0.0,0.0,Texas
48,231,0.0262,0.0,0.0,Texas
48,233,0.0474,0.2769,0.0,Texas
48,235,0.1658,0.0,0.0,Texas
48,237,0.0,0.0,0.0,Texas
48,239,0.0553,0.0,0.0,Texas
48,241,0.1036,0.0,0.0,Texas
48,243,0.0,0.9691,0.0,Texas
48,245,0.0795,0.0266,0.0373,Texas
48,247,0.0829,0.0,0.0,Texas
48,249,0.0947,0.0,0.0,Texas
48,251,0.0355,0.0,0.0,Texas
48,253,0.0553,0.0,0.0,Texas
48,255,0.0415,0.0,0.0,Texas
48,257,0.0184,0.0,0.0,Texas
48,259,0.0,0.323,0.0,Texas
48,261,0.1658,0.4846,1.3626,Texas
48,263,0.0,0.0,0.0,Texas
48,265,0.0,0.0,0.0,Texas
48,267,0.0,0.0,0.0,Texas
48,269,0.1658,0.0,0.0,Texas
48,271,0.0,0.0,0.0,Texas
48,273,0.0553,0.1616,0.4543,Texas
48,275,0.0,0.0,0.0,Texas
48,277,0.0829,0.0,0.0,Texas
48,279,0.0995,0.0,0.0,Texas
48,281,0.0,0.0,0.0,Texas
48,283,0.1658,0.0,0.0,Texas
48,285,0.0276,0.0,0.0,Texas
48,287,0.0,0.0,0.0,Texas
48,289,0.0553,0.0,0.0,Texas
48,291,0.0711,0.0692,0.0,Texas
48,293,0.0829,0.0,0.0,Texas
48,295,0.0,0.0,0.0,Texas
48,297,0.0,0.0,0.0,Texas
48,299,0.0829,0.0,0.0,Texas
48,301,0.1658,0.9691,0.0,Texas
48,303,0.0366,0.0712,0.0801,Texas
48,305,0.0553,0.0,0.0,Texas
48,307,0.0,0.0,0.0,Texas
48,309,0.0488,0.076,0.1068,Texas
48,311,0.0,0.0,0.0,Texas
48,313,0.0,0.0,0.0,Texas
48,315,0.1244,0.2423,0.0,Texas
48,317,0.0,0.0,0.0,Texas
48,319,0.0,0.0,0.0,Texas
48,321,0.0603,0.0881,0.2477,Texas
48,323,0.1105,0.0,0.0,Texas
48,325,0.0415,0.0,0.0,Texas
48,327,0.0,0.0,0.0,Texas
48,329,0.0675,0.0718,0.1008,Texas
48,331,0.0711,0.0,0.0,Texas
48,333,0.0829,0.0,0.0,Texas
48,335,0.0,0.0,0.0,Texas
48,337,0.0553,0.0,0.0,Texas
48,339,0.0365,0.0657,0.0,Texas
48,341,0.0,0.0,0.0,Texas
48,343,0.0553,0.0,0.0,Texas
48,345,0.1658,0.0,0.0,Texas
48,347,0.0255,0.0745,0.0,Texas
48,349,0.0166,0.0969,0.0,Texas
48,351,0.1244,0.0,0.0,Texas
48,353,0.0332,0.0,0.0,Texas
48,355,0.0667,0.0709,0.0665,Texas
48,357,0.0553,0.0,0.0,Texas
48,359,0.0,0.0,0.0,Texas
48,361,0.079,0.0,0.0,Texas
48,363,0.0737,0.2153,0.0,Texas
48,365,0.0829,0.0,0.0,Texas
48,367,0.0087,0.0,0.0,Texas
48,369,0.0,0.0,0.0,Texas
48,371,0.0415,0.0,0.0,Texas
48,373,0.0663,0.0,0.0,Texas
48,375,0.0927,0.0285,0.0801,Texas
48,377,0.1658,0.4846,0.0,Texas
48,379,0.0829,0.0,0.0,Texas
48,381,0.0171,0.0669,0.0,Texas
48,383,0.0,0.0,0.0,Texas
48,385,0.0,0.0,0.0,Texas
48,387,0.0415,0.0,0.0,Texas
48,389,0.0995,0.1938,0.0,Texas
48,391,0.0,0.0,0.0,Texas
48,393,0.1658,0.0,0.0,Texas
48,395,0.0332,0.0,0.0,Texas
48,397,0.0,0.0,0.0,Texas
48,399,0.0829,0.0,0.0,Texas
48,401,0.0255,0.0745,0.0,Texas
48,403,0.1105,0.0,0.0,Texas
48,405,0.1105,0.323,0.0,Texas
48,407,0.0,0.0,0.0,Texas
48,409,0.0518,0.0,0.0,Texas
48,411,0.0829,0.0,0.0,Texas
48,413,0.1658,0.0,0.0,Texas
48,415,0.0,0.0,0.0,Texas
48,417,0.0,0.0,0.0,Texas
48,419,0.0829,0.0,0.0,Texas
48,421,0.0,0.0,0.0,Texas
48,423,0.0485,0.0709,0.0665,Texas
48,425,0.1658,0.4846,0.0,Texas
48,427,0.0774,0.1938,0.0,Texas
48,429,0.0,0.323,0.0,Texas
48,431,0.1658,0.0,0.0,Texas
48,433,0.0,0.0,0.0,Texas
48,435,0.1658,0.0,0.0,Texas
48,437,0.0,0.0,0.0,Texas
48,439,0.0325,0.0434,0.0153,Texas
48,441,0.0524,0.051,0.0717,Texas
48,443,0.0,0.0,0.0,Texas
48,445,0.1105,0.0,0.0,Texas
48,447,0.0,0.0,0.0,Texas
48,449,0.0829,0.1211,0.0,Texas
48,451,0.0398,0.0388,0.109,Texas
48,453,0.0152,0.1645,0.0251,Texas
48,455,0.0995,0.0,0.0,Texas
48,457,0.0995,0.1938,0.0,Texas
48,459,0.0711,0.0,0.0,Texas
48,461,0.0829,0.0,0.0,Texas
48,463,0.0995,0.1938,0.0,Texas
48,465,0.0829,0.0969,0.2725,Texas
48,467,0.0663,0.0,0.0,Texas
48,469,0.0288,0.0422,0.1185,Texas
48,471,0.0497,0.0,0.0,Texas
48,473,0.0553,0.1616,0.0,Texas
48,475,0.1105,0.0,0.0,Texas
48,477,0.0829,0.0,0.0,Texas
48,479,0.0897,0.1429,0.0447,Texas
48,481,0.0754,0.0,0.0,Texas
48,483,0.0,0.0,0.0,Texas
48,485,0.0448,0.1048,0.0736,Texas
48,487,0.1244,0.0,0.0,Texas
48,489,0.0829,0.1616,0.4543,Texas
48,491,0.013,0.0653,0.0,Texas
48,493,0.0151,0.0,0.0,Texas
48,495,0.1105,0.0,0.0,Texas
48,497,0.0301,0.0,0.0,Texas
48,499,0.0497,0.0,0.0,Texas
48,501,0.0,0.0,0.0,Texas
48,503,0.0,0.0,0.0,Texas
48,505,0.1658,0.0,0.0,Texas
48,507,0.1244,0.0,0.0,Texas
49,1,0.0829,0.0,0.0,Utah
49,3,0.0151,0.0,0.0,Utah
49,5,0.0191,0.0373,0.0,Utah
49,7,0.0332,0.0,0.0,Utah
49,9,0.0,0.0,0.0,Utah
49,11,0.0092,0.0718,0.0,Utah
49,13,0.0,0.0,0.0,Utah
49,15,0.0553,0.0,0.0,Utah
49,17,0.0829,0.0,0.0,Utah
49,19,0.0,0.0,0.0,Utah
49,21,0.0415,0.0,0.0,Utah
49,23,0.0,0.0,0.0,Utah
49,25,0.0,0.0,0.0,Utah
49,27,0.0,0.0,0.0,Utah
49,29,0.0,0.0,0.0,Utah
49,31,0.0,0.0,0.0,Utah
49,33,0.0,0.0,0.0,Utah
49,35,0.018,0.0503,0.0128,Utah
49,37,0.0,0.0,0.0,Utah
49,39,0.0,0.0,0.0,Utah
49,41,0.0,0.0,0.0,Utah
49,43,0.0255,0.0745,0.0,Utah
49,45,0.0151,0.0881,0.2477,Utah
49,47,0.0553,0.1616,0.0,Utah
49,49,0.0091,0.1136,0.0213,Utah
49,51,0.0,0.0,0.0,Utah
49,53,0.0316,0.0,0.0,Utah
49,55,0.0,0.0,0.0,Utah
49,57,0.0166,0.0194,0.0,Utah
50,1,0.0,0.0,0.0,Vermont
50,3,0.0138,0.0,0.0,Vermont
50,5,0.0,0.0,0.0,Vermont
50,7,0.0047,0.0277,0.0779,Vermont
50,9,0.0,0.0,0.0,Vermont
50,11,0.0332,0.0,0.0,Vermont
50,13,0.0,0.0,0.0,Vermont
50,15,0.0,0.0,0.0,Vermont
50,17,0.0,0.0,0.0,Vermont
50,19,0.0166,0.0,0.0,Vermont
50,21,0.0083,0.0,0.0,Vermont
50,23,0.0,0.0,0.0,Vermont
50,25,0.0092,0.0539,0.0,Vermont
50,27,0.0092,0.0539,0.0,Vermont
51,1,0.0553,0.323,0.9083,Virginia
51,3,0.0,0.3084,0.124,Virginia
51,5,0.0276,0.0,0.0,Virginia
51,7,0.0,0.0,0.0,Virginia
51,9,0.0184,0.1077,0.0,Virginia
51,11,0.0553,0.0,0.0,Virginia
51,13,0.0084,0.3778,0.0924,Virginia
51,15,0.0128,0.0,0.0,Virginia
51,17,0.0,0.0,0.0,Virginia
51,19,0.0293,0.0,0.0,Virginia
51,21,0.0,0.0,0.0,Virginia
51,23,0.0415,0.0,0.0,Virginia
51,25,0.0332,0.0,0.0,Virginia
51,27,0.0474,0.1385,0.0,Virginia
51,29,0.0415,0.0,0.0,Virginia
51,31,0.0,0.0,0.0,Virginia
51,33,0.0237,0.0,0.0,Virginia
51,35,0.0711,0.0,0.0,Virginia
51,36,0.0,0.0,0.0,Virginia
51,37,0.0,0.0,0.0,Virginia
51,41,0.0093,0.0137,0.0,Virginia
51,43,0.0,0.0,0.0,Virginia
51,45,0.1658,0.0,0.0,Virginia
51,47,0.0,0.0,0.0,Virginia
51,49,0.0,0.0,0.0,Virginia
51,51,0.1244,0.0,0.0,Virginia
51,53,0.0237,0.1385,0.3894,Virginia
51,57,0.0553,0.0,0.0,Virginia
51,59,0.0026,0.1991,0.0316,Virginia
51,61,0.0,0.0,0.0,Virginia
51,63,0.0553,0.0,0.0,Virginia
51,65,0.0,0.0,0.0,Virginia
51,67,0.0,0.0,0.0,Virginia
51,69,0.0,0.0,0.0,Virginia
51,71,0.0415,0.0,0.0,Virginia
51,73,0.0207,0.0,0.0,Virginia
51,75,0.0332,0.0,0.0,Virginia
51,77,0.0332,0.0,0.0,Virginia
51,79,0.0,0.0,0.0,Virginia
51,81,0.0553,0.0,0.0,Virginia
51,83,0.0368,0.0,0.0,Virginia
51,85,0.0072,0.0,0.0,Virginia
51,87,0.0052,0.0757,0.0425,Virginia
51,89,0.0592,0.0,0.0,Virginia
51,91,0.0,0.0,0.0,Virginia
51,93,0.0,0.0,0.0,Virginia
51,95,0.0,0.0,0.0,Virginia
51,97,0.0,0.0,0.0,Virginia
51,99,0.0,0.0,0.0,Virginia
51,101,0.0415,0.0,0.0,Virginia
51,103,0.0415,0.2423,0.6813,Virginia
51,105,0.1105,0.0,0.0,Virginia
51,107,0.0026,0.0448,0.0839,Virginia
51,109,0.0,0.0,0.0,Virginia
51,111,0.0553,0.0,0.0,Virginia
51,113,0.0,0.0,0.0,Virginia
51,115,0.0553,0.323,0.9083,Virginia
51,117,0.0,0.0,0.0,Virginia
51,119,0.0995,0.1938,0.545,Virginia
51,121,0.0104,0.2423,0.1703,Virginia
51,125,0.0553,0.0,0.0,Virginia
51,127,0.0,0.0,0.0,Virginia
51,131,0.0415,0.2423,0.6813,Virginia
51,133,0.0829,0.2423,0.6813,Virginia
51,135,0.0415,0.2423,0.6813,Virginia
51,137,0.0,0.0,0.0,Virginia
51,139,0.0663,0.0,0.0,Virginia
51,141,0.0415,0.0,0.0,Virginia
51,143,0.0518,0.0,0.0,Virginia
51,145,0.0,0.1938,0.0,Virginia
51,147,0.0332,0.1938,0.545,Virginia
51,149,0.0237,0.0,0.0,Virginia
51,153,0.004,0.0467,0.0327,Virginia
51,155,0.0497,0.1938,0.545,Virginia
51,157,0.0,0.0,0.0,Virginia
51,159,0.0,0.0,0.0,Virginia
51,161,0.0,0.0539,0.0,Virginia
51,163,0.0,0.0,0.0,Virginia
51,165,0.0,0.0,0.0,Virginia
51,167,0.0947,0.0,0.0,Virginia
51,169,0.0276,0.0,0.0,Virginia
51,171,0.0553,0.0,0.0,Virginia
51,173,0.0,0.0,0.0,Virginia
51,175,0.0332,0.1938,0.0,Virginia
51,177,0.0,0.0,0.0,Virginia
51,179,0.0061,0.0718,0.0,Virginia
51,181,0.0,0.0,0.0,Virginia
51,183,0.0663,0.0,0.0,Virginia
51,185,0.0,0.0,0.0,Virginia
51,187,0.0207,0.0,0.0,Virginia
51,191,0.0255,0.0,0.0,Virginia
51,193,0.0415,0.0,0.0,Virginia
51,195,0.0754,0.0,0.0,Virginia
51,197,0.0276,0.0,0.0,Virginia
51,199,0.0111,0.0646,0.1818,Virginia
51,510,0.0,0.2806,0.0,Virginia
51,520,0.0,0.2423,0.0,Virginia
51,530,0.0,0.0,0.0,Virginia
51,540,0.0,0.0807,0.0,Virginia
51,550,0.0081,0.0,0.0,Virginia
51,570,0.0332,0.0,0.0,Virginia
51,580,0.0829,0.0,0.0,Virginia
51,590,0.0518,0.1817,0.1703,Virginia
51,595,0.0829,0.0,0.0,Virginia
51,600,0.0,0.1938,0.0,Virginia
51,610,0.0,0.323,0.0,Virginia
51,620,0.0829,0.0,0.0,Virginia
51,630,0.0276,0.1616,0.0,Virginia
51,640,0.0829,0.0,0.0,Virginia
51,650,0.0293,0.1426,0.1602,Virginia
51,660,0.0,0.1762,0.0,Virginia
51,670,0.1184,0.1385,0.3894,Virginia
51,678,0.0,0.0,0.0,Virginia
51,680,0.0349,0.153,0.0,Virginia
51,683,0.0,0.0,0.0,Virginia
51,685,0.0,0.0,0.0,Virginia
51,690,0.0332,0.0,0.0,Virginia
51,700,0.0339,0.0,0.0,Virginia
51,710,0.0389,0.1197,0.1346,Virginia
51,720,0.0,0.0,0.0,Virginia
51,730,0.0301,0.0,0.0,Virginia
51,735,0.0415,0.4846,0.6813,Virginia
51,740,0.0588,0.0625,0.0,Virginia
51,750,0.0,0.323,0.0,Virginia
51,760,0.0176,0.1616,0.0,Virginia
51,770,0.0577,0.0422,0.0,Virginia
51,775,0.0,0.0,0.0,Virginia
51,790,0.0,0.0,0.0,Virginia
51,800,0.0,0.0,0.0,Virginia
51,810,0.0133,0.0291,0.0273,Virginia
51,820,0.0995,0.0,0.0,Virginia
51,830,0.0,0.0,0.0,Virginia
51,840,0.0,0.0,0.0,Virginia
53,1,0.0,0.0,0.0,Washington
53,3,0.0553,0.0,0.0,Washington
53,5,0.0224,0.0524,0.0736,Washington
53,7,0.0,0.0692,0.0,Washington
53,9,0.0377,0.1322,0.124,Washington
53,11,0.0128,0.0093,0.0,Washington
53,13,0.0,0.0,0.0,Washington
53,15,0.0622,0.0404,0.0,Washington
53,17,0.0415,0.0,0.0,Washington
53,19,0.1105,0.0,0.0,Washington
53,21,0.0255,0.0745,0.2096,Washington
53,23,0.0,0.0,0.0,Washington
53,25,0.0311,0.0,0.0,Washington
53,27,0.039,0.057,0.1602,Washington
53,29,0.0377,0.0881,0.124,Washington
53,31,0.0622,0.1211,0.3406,Washington
53,33,0.0067,0.1315,0.0136,Washington
53,35,0.0121,0.0528,0.0496,Washington
53,37,0.0,0.0,0.0,Washington
53,39,0.0,0.0,0.0,Washington
53,41,0.0332,0.0,0.0,Washington
53,43,0.0,0.0,0.0,Washington
53,45,0.0711,0.0,0.0,Washington
53,47,0.0332,0.0,0.0,Washington
53,49,0.0622,0.1211,0.3406,Washington
53,51,0.0332,0.0,0.0,Washington
53,53,0.0212,0.0169,0.0,Washington
53,55,0.0332,0.1938,0.545,Washington
53,57,0.0166,0.0323,0.0907,Washington
53,59,0.0332,0.1938,0.0,Washington
53,61,0.0154,0.0385,0.036,Washington
53,63,0.0174,0.0184,0.0,Washington
53,65,0.0,0.0,0.0,Washington
53,67,0.0133,0.0388,0.0545,Washington
53,69,0.0,0.0,0.0,Washington
53,71,0.0138,0.0,0.0,Washington
53,73,0.0,0.0285,0.0,Washington
53,75,0.0,0.3876,0.0,Washington
53,77,0.0332,0.0,0.0,Washington
54,1,0.0415,0.0,0.0,West Virginia
54,3,0.0,0.0,0.0,West Virginia
54,5,0.0829,0.0,0.0,West Virginia
54,7,0.0,0.0,0.0,West Virginia
54,9,0.0276,0.0,0.0,West Virginia
54,11,0.0572,0.0334,0.0,West Virginia
54,13,0.1658,0.0,0.0,West Virginia
54,15,0.0553,0.0,0.0,West Virginia
54,17,0.0829,0.0,0.0,West Virginia
54,19,0.0276,0.0,0.0,West Virginia
54,21,0.0829,0.0,0.0,West Virginia
54,23,0.0,0.0,0.0,West Virginia
54,25,0.0474,0.0,0.0,West Virginia
54,27,0.0663,0.0,0.0,West Virginia
54,29,0.0415,0.0,0.0,West Virginia
54,31,0.0,0.0,0.0,West Virginia
54,33,0.0377,0.0,0.0,West Virginia
54,35,0.0553,0.0,0.0,West Virginia
54,37,0.0,0.0,0.0,West Virginia
54,39,0.0282,0.0549,0.0,West Virginia
54,41,0.0332,0.0,0.0,West Virginia
54,43,0.0663,0.0,0.0,West Virginia
54,45,0.0553,0.2153,0.0,West Virginia
54,47,0.1451,0.0,0.0,West Virginia
54,49,0.0276,0.0,0.0,West Virginia
54,51,0.0553,0.0,0.0,West Virginia
54,53,0.0553,0.0,0.0,West Virginia
54,55,0.0622,0.0606,0.0,West Virginia
54,57,0.0237,0.0,0.0,West Virginia
54,59,0.0237,0.0,0.0,West Virginia
54,61,0.0069,0.2019,0.0,West Virginia
